mean,std,max,peak_to_peak,rms,Label
0.002975,0.425195,0.641276,0.049176,0.425205,0
0.003586,0.42457,0.657937,0.081692,0.424585,0
0.015875,0.440837,0.838085,0.833089,0.441123,1
0.003904,0.424321,0.638992,0.039219,0.424339,0
0.003149,0.424268,0.641872,0.061195,0.42428,0
0.00383,0.424273,0.650374,0.065953,0.42429,0
0.014429,0.440269,0.814874,0.833584,0.440506,1
0.012565,0.441471,0.849913,0.912467,0.44165,1
0.018157,0.440268,0.831826,0.837471,0.440643,1
0.003455,0.424433,0.642811,0.063981,0.424447,0
0.016878,0.442617,0.83899,0.891158,0.442938,1
0.004187,0.423876,0.647738,0.081857,0.423896,0
0.003048,0.424114,0.662509,0.071669,0.424125,0
0.00378,0.424729,0.642175,0.042017,0.424746,0
0.00357,0.424385,0.644541,0.044019,0.4244,0
0.004084,0.424049,0.644979,0.046919,0.424069,0
0.003047,0.425752,0.642492,0.061429,0.425763,0
0.017393,0.442894,0.852145,0.859627,0.443236,1
0.013321,0.439804,0.829643,0.812506,0.440006,1
0.015549,0.44543,0.830641,0.861562,0.445702,1
0.015869,0.442818,0.840665,0.798729,0.443102,1
0.014508,0.439906,0.829813,0.811074,0.440145,1
0.002749,0.425338,0.647917,0.068681,0.425347,0
0.003573,0.424972,0.656622,0.073294,0.424987,0
0.018108,0.444923,0.822771,0.884899,0.445291,1
0.014641,0.439077,0.811021,0.79489,0.439321,1
0.015061,0.441796,0.82996,0.861604,0.442053,1
0.002784,0.425444,0.659168,0.071756,0.425453,0
0.014506,0.438749,0.835838,0.87984,0.438989,1
0.003,0.424476,0.648819,0.064247,0.424487,0
0.002247,0.424502,0.649713,0.07449,0.424508,0
0.003181,0.424084,0.647212,0.050987,0.424096,0
0.004021,0.424656,0.640154,0.047957,0.424675,0
0.015884,0.441883,0.855336,0.848944,0.442168,1
0.016551,0.44105,0.885068,0.901595,0.44136,1
0.003017,0.423874,0.649821,0.042668,0.423885,0
0.00399,0.424768,0.654079,0.05742,0.424786,0
0.002864,0.42464,0.651113,0.060127,0.42465,0
0.01738,0.440876,0.858966,0.914652,0.441218,1
0.015419,0.441041,0.858271,0.862385,0.441311,1
0.018014,0.440509,0.8249,0.753587,0.440878,1
0.003077,0.424216,0.646114,0.058783,0.424227,0
0.002949,0.424635,0.63229,0.012155,0.424645,0
0.003676,0.424329,0.653599,0.066044,0.424345,0
0.002671,0.424167,0.641544,0.047243,0.424176,0
0.00324,0.425052,0.646563,0.066472,0.425065,0
0.017029,0.441111,0.872959,0.888678,0.44144,1
0.016805,0.438298,0.831246,0.817379,0.43862,1
0.002417,0.425066,0.646085,0.052069,0.425073,0
0.016435,0.442596,0.8669,0.9027,0.442901,1
0.003099,0.424299,0.643116,0.07768,0.424311,0
0.014596,0.441563,0.854703,0.914957,0.441805,1
0.015868,0.44245,0.840767,0.93161,0.442734,1
0.016566,0.439524,0.843144,0.85741,0.439836,1
0.016676,0.440927,0.822672,0.83537,0.441242,1
0.015947,0.442945,0.851001,0.936187,0.443232,1
0.01564,0.440307,0.818429,0.894904,0.440585,1
0.004079,0.424351,0.653743,0.052665,0.42437,0
0.017525,0.440718,0.811958,0.78876,0.441066,1
0.016041,0.440659,0.850634,0.862177,0.440951,1
0.003488,0.425167,0.648034,0.069774,0.425181,0
0.003297,0.424384,0.644429,0.05766,0.424397,0
0.014396,0.444894,0.842993,0.912719,0.445127,1
0.00299,0.424507,0.639156,0.042835,0.424518,0
0.017347,0.43901,0.838088,0.850091,0.439352,1
0.014856,0.443644,0.860816,0.943736,0.443892,1
0.002262,0.425239,0.656884,0.067576,0.425245,0
0.015281,0.441938,0.871083,0.925424,0.442202,1
0.018455,0.439659,0.828086,0.845066,0.440046,1
0.003634,0.424726,0.639638,0.040787,0.424742,0
0.015546,0.441624,0.812851,0.812856,0.441897,1
0.017797,0.440193,0.828131,0.836052,0.440552,1
0.015568,0.442159,0.868011,0.911704,0.442433,1
0.013168,0.442308,0.848148,0.920527,0.442504,1
0.015689,0.442303,0.833115,0.86106,0.442581,1
0.002396,0.424831,0.636562,0.089816,0.424837,0
0.003901,0.424912,0.640129,0.059134,0.42493,0
0.003259,0.424433,0.641641,0.029711,0.424445,0
0.003227,0.424375,0.652291,0.04393,0.424388,0
0.016258,0.442127,0.829417,0.816588,0.442426,1
0.015418,0.441567,0.836524,0.892791,0.441837,1
0.003677,0.424467,0.66174,0.068763,0.424483,0
0.003326,0.425517,0.637846,0.029343,0.42553,0
0.015105,0.445946,0.849387,0.916193,0.446202,1
0.002738,0.424049,0.64094,0.027532,0.424058,0
0.014526,0.443558,0.843933,0.876118,0.443795,1
0.019688,0.441203,0.848117,0.914232,0.441642,1
0.003328,0.425389,0.676343,0.083869,0.425402,0
0.014983,0.443425,0.85226,0.836181,0.443678,1
0.014231,0.442761,0.864819,0.894563,0.44299,1
0.014891,0.443521,0.840597,0.872391,0.443771,1
0.003294,0.424217,0.641261,0.049485,0.42423,0
0.016703,0.442914,0.855377,0.882595,0.443229,1
0.016055,0.442497,0.82237,0.892558,0.442788,1
0.003393,0.424352,0.643989,0.065313,0.424365,0
0.003484,0.424667,0.647888,0.052378,0.424681,0
0.003236,0.423787,0.647975,0.082352,0.423799,0
0.003261,0.423336,0.645594,0.046437,0.423348,0
0.016923,0.439566,0.831666,0.841665,0.439892,1
0.015698,0.439586,0.848243,0.860568,0.439866,1
0.002651,0.424612,0.644917,0.061756,0.42462,0
0.003167,0.42454,0.644645,0.042327,0.424552,0
0.016685,0.440214,0.815751,0.771099,0.44053,1
0.016727,0.441246,0.855619,0.896162,0.441563,1
0.003797,0.424663,0.650048,0.05176,0.42468,0
0.003566,0.424778,0.655917,0.069054,0.424793,0
0.015409,0.442302,0.857629,0.872072,0.442571,1
0.003502,0.423964,0.645441,0.052821,0.423979,0
0.015849,0.442784,0.834609,0.867571,0.443067,1
0.003014,0.423746,0.645808,0.048956,0.423757,0
0.018322,0.440262,0.836796,0.845014,0.440643,1
0.014622,0.438951,0.847142,0.864469,0.439195,1
0.003361,0.42463,0.639596,0.051723,0.424644,0
0.004077,0.425019,0.638082,0.03552,0.425038,0
0.003694,0.424297,0.662178,0.074532,0.424313,0
0.002212,0.424675,0.641652,0.038703,0.424681,0
0.00326,0.424793,0.642554,0.066595,0.424805,0
0.01475,0.439188,0.813015,0.847296,0.439436,1
0.003486,0.423879,0.649438,0.060419,0.423893,0
0.003709,0.424553,0.652061,0.052079,0.424569,0
0.011692,0.442214,0.851251,0.880129,0.442369,1
0.003047,0.424697,0.636474,0.032902,0.424708,0
0.018275,0.439192,0.820442,0.829925,0.439572,1
0.003187,0.42459,0.656409,0.06861,0.424602,0
0.017579,0.439458,0.824371,0.804505,0.439809,1
0.00328,0.424715,0.658955,0.09866,0.424728,0
0.015795,0.441679,0.840403,0.857593,0.441962,1
0.003297,0.42474,0.655849,0.073886,0.424752,0
0.017505,0.442773,0.834172,0.837474,0.443119,1
0.00266,0.424874,0.640601,0.044244,0.424882,0
0.016613,0.442491,0.841068,0.840717,0.442803,1
0.017966,0.440532,0.839628,0.834093,0.440898,1
0.017396,0.441332,0.823984,0.845393,0.441674,1
0.003181,0.424285,0.642115,0.060142,0.424297,0
0.017407,0.439403,0.850729,0.914989,0.439748,1
0.018931,0.441411,0.871124,0.94062,0.441817,1
0.003098,0.424428,0.654958,0.079173,0.424439,0
0.020595,0.4387,0.814469,0.833929,0.439183,1
0.015685,0.442572,0.84803,0.91484,0.44285,1
0.017014,0.441719,0.841769,0.846557,0.442047,1
0.016159,0.440456,0.826148,0.806242,0.440752,1
0.017577,0.44201,0.838658,0.883819,0.442359,1
0.003319,0.424986,0.640654,0.04263,0.424999,0
0.00259,0.423934,0.641406,0.040404,0.423942,0
0.003315,0.424846,0.643665,0.053138,0.424859,0
0.017882,0.439865,0.827566,0.828057,0.440229,1
0.016279,0.440127,0.829527,0.862944,0.440428,1
0.016825,0.441945,0.828659,0.844409,0.442265,1
0.003412,0.424381,0.637943,0.049109,0.424395,0
0.004081,0.424887,0.647784,0.04639,0.424907,0
0.016683,0.444811,0.803213,0.901338,0.445123,1
0.003275,0.423483,0.633075,0.026711,0.423496,0
0.00424,0.425755,0.652698,0.074831,0.425776,0
0.003006,0.424269,0.658083,0.090054,0.424279,0
0.013427,0.438223,0.821987,0.848185,0.438429,1
0.014738,0.442393,0.819366,0.840942,0.442639,1
0.003251,0.424243,0.650289,0.057556,0.424255,0
0.003531,0.424553,0.657223,0.115002,0.424568,0
0.003519,0.425328,0.660312,0.090436,0.425343,0
0.015785,0.441688,0.853029,0.8526,0.44197,1
0.002511,0.425656,0.663622,0.081042,0.425663,0
0.003717,0.424559,0.646049,0.053085,0.424575,0
0.003163,0.424466,0.648028,0.040297,0.424478,0
0.015454,0.438246,0.809821,0.767979,0.438518,1
0.016512,0.441165,0.837589,0.886437,0.441474,1
0.00409,0.424671,0.65661,0.06429,0.424691,0
0.016861,0.442547,0.8344,0.829421,0.442868,1
0.003359,0.424456,0.652987,0.05569,0.424469,0
0.015389,0.440446,0.836292,0.836498,0.440715,1
0.014965,0.443318,0.80811,0.789185,0.44357,1
0.01325,0.442692,0.866198,0.867155,0.44289,1
0.014911,0.440255,0.852057,0.848722,0.440507,1
0.016855,0.442834,0.837986,0.864373,0.443154,1
0.003328,0.424024,0.649369,0.064579,0.424037,0
0.003684,0.424936,0.659956,0.081897,0.424951,0
0.003574,0.424118,0.646927,0.0836,0.424133,0
0.003401,0.425915,0.641279,0.044796,0.425929,0
0.016863,0.435997,0.827529,0.899714,0.436323,1
0.002816,0.424331,0.650146,0.059991,0.424341,0
0.003666,0.424801,0.659739,0.08385,0.424817,0
0.014013,0.440535,0.833051,0.864619,0.440758,1
0.015382,0.440881,0.842649,0.862712,0.441149,1
0.016332,0.44174,0.841249,0.889983,0.442041,1
0.016472,0.43973,0.830566,0.78992,0.440039,1
0.015604,0.44266,0.840114,0.835244,0.442935,1
0.00382,0.424271,0.640178,0.029612,0.424288,0
0.003193,0.424287,0.652044,0.065347,0.424299,0
0.002359,0.424303,0.68082,0.123725,0.424309,0
0.004409,0.424727,0.649564,0.066546,0.42475,0
0.003005,0.424996,0.643947,0.075587,0.425007,0
0.018267,0.442243,0.843474,0.897576,0.44262,1
0.016453,0.442718,0.864614,0.874912,0.443023,1
0.017126,0.442474,0.85824,0.902675,0.442805,1
0.020847,0.442695,0.864612,0.90112,0.443186,1
0.002984,0.425093,0.664458,0.084865,0.425104,0
0.002944,0.42474,0.638587,0.040497,0.42475,0
0.015481,0.438536,0.859575,0.955684,0.438809,1
0.002584,0.424545,0.640409,0.047363,0.424553,0
0.013934,0.440973,0.860208,0.923813,0.441194,1
0.003383,0.42437,0.651516,0.067975,0.424384,0
0.002773,0.424027,0.671716,0.119337,0.424036,0
0.002882,0.424489,0.661772,0.084833,0.424498,0
0.003275,0.424035,0.639781,0.030063,0.424048,0
0.003346,0.424944,0.649853,0.066617,0.424957,0
0.003475,0.424846,0.646282,0.055003,0.42486,0
0.012295,0.444447,0.81952,0.83916,0.444617,1
0.002838,0.425028,0.642303,0.086032,0.425038,0
0.003433,0.424583,0.65392,0.08964,0.424597,0
0.002936,0.424154,0.648683,0.080943,0.424164,0
0.002499,0.42549,0.645332,0.048533,0.425497,0
0.003246,0.424242,0.652218,0.060399,0.424255,0
0.002797,0.424053,0.651327,0.055753,0.424062,0
0.003539,0.424632,0.652704,0.050253,0.424647,0
0.01589,0.440573,0.825736,0.824782,0.440859,1
0.017393,0.441066,0.821473,0.827918,0.441409,1
0.018511,0.437752,0.837182,0.817454,0.438143,1
0.017217,0.444013,0.819018,0.840832,0.444347,1
0.01736,0.442373,0.854343,0.896684,0.442713,1
0.01787,0.4396,0.834715,0.900285,0.439963,1
0.003037,0.424162,0.656643,0.083899,0.424173,0
0.015426,0.443525,0.823652,0.841,0.443793,1
0.016031,0.444519,0.811079,0.777341,0.444808,1
0.003334,0.425361,0.644657,0.04006,0.425374,0
0.00306,0.42458,0.642487,0.047638,0.424591,0
0.017089,0.444167,0.823386,0.822741,0.444496,1
0.018407,0.44141,0.820987,0.820795,0.441793,1
0.002631,0.425057,0.641251,0.045392,0.425065,0
0.016698,0.436172,0.832498,0.837205,0.436491,1
0.003756,0.424828,0.651148,0.094935,0.424845,0
0.019073,0.438763,0.802752,0.784055,0.439177,1
0.014864,0.440922,0.829081,0.842852,0.441172,1
0.003079,0.424193,0.651238,0.058636,0.424205,0
0.003142,0.425331,0.645866,0.044247,0.425342,0
0.012165,0.442941,0.911791,1,0.443108,1
0.016419,0.442438,0.831496,0.85974,0.442743,1
0.017371,0.443027,0.871427,0.909096,0.443368,1
0.002436,0.424165,0.652957,0.062414,0.424172,0
0.003556,0.423761,0.652838,0.077636,0.423776,0
0.003719,0.424439,0.635745,0.043817,0.424455,0
0.003563,0.424027,0.643434,0.03156,0.424042,0
0.002822,0.424392,0.660147,0.086301,0.424401,0
0.02016,0.441678,0.840795,0.842951,0.442138,1
0.003539,0.424606,0.657635,0.101999,0.424621,0
0.003847,0.424241,0.665771,0.091489,0.424258,0
0.003502,0.424123,0.639184,0.045073,0.424137,0
0.003072,0.425061,0.639822,0.047658,0.425072,0
0.003405,0.424418,0.650955,0.058125,0.424432,0
0.015286,0.441751,0.8243,0.820089,0.442016,1
0.00413,0.425279,0.644778,0.067339,0.425299,0
0.003072,0.425074,0.637407,0.054984,0.425085,0
0.017304,0.442993,0.835743,0.866451,0.44333,1
0.002909,0.424871,0.649644,0.052302,0.424881,0
0.014623,0.44145,0.829457,0.86325,0.441692,1
0.014644,0.440942,0.833741,0.88913,0.441185,1
0.004105,0.425065,0.645219,0.054025,0.425085,0
0.002891,0.424673,0.644629,0.05838,0.424683,0
0.013633,0.438428,0.809742,0.810503,0.43864,1
0.003164,0.424303,0.654446,0.044329,0.424315,0
0.00375,0.424289,0.646175,0.079401,0.424305,0
0.003132,0.424215,0.63562,0.058909,0.424227,0
0.00316,0.425022,0.643687,0.06093,0.425033,0
0.019458,0.440377,0.856331,0.853831,0.440807,1
0.002698,0.424692,0.642206,0.040999,0.424701,0
0.017332,0.443316,0.808849,0.779967,0.443654,1
0.016881,0.43982,0.840855,0.82762,0.440144,1
0.016473,0.437439,0.835727,0.850848,0.437749,1
0.002917,0.424098,0.65056,0.103173,0.424108,0
0.003397,0.424324,0.637254,0.040545,0.424337,0
0.016192,0.441288,0.860187,0.91817,0.441585,1
0.018611,0.441798,0.840029,0.846789,0.442189,1
0.01491,0.443893,0.847829,0.854585,0.444144,1
0.017872,0.43938,0.825196,0.775918,0.439743,1
0.002745,0.423866,0.649033,0.055809,0.423875,0
0.015862,0.440135,0.833695,0.862405,0.440421,1
0.015207,0.44513,0.82975,0.834349,0.44539,1
0.003999,0.42453,0.645863,0.048906,0.424549,0
0.003829,0.425005,0.643081,0.061692,0.425023,0
0.01802,0.436884,0.825734,0.821557,0.437256,1
0.015175,0.440436,0.813467,0.896016,0.440698,1
0.016606,0.440556,0.819648,0.850939,0.440869,1
0.002807,0.424838,0.640607,0.042747,0.424847,0
0.00273,0.425096,0.648367,0.059502,0.425105,0
0.019277,0.440575,0.828656,0.805933,0.440997,1
0.003413,0.424531,0.652917,0.119066,0.424545,0
0.015138,0.440655,0.856228,0.871323,0.440915,1
0.017112,0.440671,0.839139,0.887573,0.441003,1
0.003028,0.424727,0.644138,0.038718,0.424738,0
0.017664,0.439399,0.834814,0.869288,0.439754,1
0.002908,0.424844,0.670436,0.080264,0.424854,0
0.017858,0.441999,0.820456,0.829594,0.442359,1
0.00377,0.425031,0.650978,0.053626,0.425048,0
0.013755,0.442735,0.871346,0.991512,0.442948,1
0.017682,0.439334,0.835671,0.895146,0.43969,1
0.003474,0.424758,0.641165,0.046128,0.424772,0
0.016739,0.442932,0.84244,0.88438,0.443248,1
0.002496,0.424399,0.645124,0.059217,0.424406,0
0.004046,0.424121,0.638035,0.043367,0.42414,0
0.018026,0.443968,0.873145,0.94364,0.444334,1
0.00302,0.424746,0.643773,0.050599,0.424757,0
0.00315,0.424487,0.641766,0.038342,0.424498,0
0.002688,0.424151,0.648603,0.064102,0.424159,0
0.015663,0.443962,0.825734,0.859546,0.444239,1
0.015551,0.443814,0.826072,0.838947,0.444087,1
0.003474,0.424382,0.647649,0.073155,0.424396,0
0.016019,0.438838,0.844573,0.867625,0.43913,1
0.013495,0.439928,0.853848,0.855069,0.440135,1
0.003289,0.424521,0.656986,0.089954,0.424534,0
0.014766,0.44083,0.804759,0.805802,0.441078,1
0.003402,0.424778,0.645749,0.049091,0.424792,0
0.00345,0.424675,0.640652,0.044736,0.424689,0
0.015265,0.443495,0.846349,0.901355,0.443757,1
0.017834,0.440048,0.829669,0.86679,0.440409,1
0.003141,0.424662,0.65251,0.077001,0.424673,0
0.003313,0.424498,0.646244,0.072764,0.424511,0
0.016033,0.440507,0.834137,0.895065,0.440799,1
0.003353,0.424905,0.651231,0.071235,0.424918,0
0.01661,0.441507,0.81317,0.799754,0.441819,1
0.014492,0.442405,0.842809,0.878589,0.442642,1
0.018358,0.44087,0.862354,0.869289,0.441252,1
0.017304,0.441331,0.832004,0.829486,0.44167,1
0.003059,0.424604,0.645982,0.055723,0.424615,0
0.004022,0.424473,0.652555,0.079687,0.424492,0
0.016913,0.445898,0.864444,0.878906,0.446218,1
0.00292,0.424625,0.645559,0.042838,0.424635,0
0.003111,0.424504,0.6525,0.089425,0.424515,0
0.013965,0.44471,0.825907,0.827122,0.444929,1
0.004927,0.424509,0.634433,0.014447,0.424537,0
0.002919,0.425395,0.657872,0.090518,0.425405,0
0.01475,0.442283,0.831685,0.834345,0.442529,1
0.003568,0.425392,0.654795,0.065824,0.425407,0
0.002334,0.424117,0.644088,0.047352,0.424123,0
0.00401,0.424686,0.661335,0.063688,0.424705,0
0.003072,0.424299,0.636843,0.038658,0.42431,0
0.010797,0.442162,0.880762,0.969193,0.442294,1
0.016544,0.44352,0.854501,0.873275,0.443829,1
0.013384,0.442901,0.876347,0.953872,0.443103,1
0.002884,0.425299,0.645195,0.041704,0.425309,0
0.01522,0.441177,0.844772,0.859071,0.441439,1
0.003372,0.425631,0.642563,0.038706,0.425645,0
0.003053,0.42481,0.654542,0.075004,0.424821,0
0.003025,0.424306,0.6534,0.079027,0.424317,0
0.015703,0.442465,0.828733,0.834691,0.442744,1
0.014748,0.440366,0.843302,0.825454,0.440613,1
0.016139,0.443232,0.816717,0.816389,0.443526,1
0.002427,0.424445,0.651141,0.060075,0.424452,0
0.00381,0.424609,0.651459,0.061096,0.424626,0
0.015351,0.440218,0.828395,0.813798,0.440486,1
0.015809,0.442342,0.815447,0.77331,0.442625,1
0.015015,0.442738,0.834345,0.874242,0.442993,1
0.003,0.424612,0.654586,0.093924,0.424623,0
0.018425,0.436464,0.837787,0.856683,0.436853,1
0.01631,0.441865,0.832202,0.808177,0.442166,1
0.003218,0.424227,0.660677,0.078669,0.424239,0
0.003144,0.424432,0.642535,0.055814,0.424443,0
0.015762,0.444743,0.830839,0.831821,0.445022,1
0.016534,0.440122,0.841823,0.845444,0.440433,1
0.002602,0.424732,0.649356,0.105503,0.42474,0
0.003798,0.425549,0.641743,0.043837,0.425566,0
0.003471,0.423814,0.636809,0.023266,0.423829,0
0.003412,0.424374,0.66326,0.071407,0.424388,0
0.002423,0.424859,0.64518,0.056944,0.424866,0
0.016323,0.441638,0.866516,0.908102,0.44194,1
0.015163,0.439731,0.843203,0.840197,0.439992,1
0.003628,0.423789,0.663307,0.11496,0.423804,0
0.003745,0.425002,0.644451,0.05056,0.425018,0
0.003448,0.424921,0.641602,0.078326,0.424935,0
0.003139,0.425369,0.66184,0.092947,0.42538,0
0.003681,0.424657,0.653039,0.074633,0.424673,0
0.014955,0.437094,0.814501,0.821398,0.437349,1
0.014373,0.439549,0.829344,0.817352,0.439784,1
0.016531,0.441135,0.833645,0.805797,0.441444,1
0.014055,0.443614,0.828015,0.814003,0.443836,1
0.016355,0.444643,0.834191,0.827874,0.444944,1
0.018411,0.441082,0.836501,0.982891,0.441466,1
0.004048,0.42468,0.648551,0.066652,0.424699,0
0.015547,0.440794,0.82247,0.826284,0.441068,1
0.00292,0.424688,0.642686,0.037156,0.424698,0
0.019047,0.440659,0.845882,0.891533,0.441071,1
0.002294,0.424585,0.65497,0.092579,0.424591,0
0.014742,0.441545,0.848563,0.864363,0.441791,1
0.003444,0.425125,0.642531,0.073881,0.425139,0
0.017749,0.440473,0.824605,0.790436,0.44083,1
0.004204,0.425055,0.670418,0.108165,0.425076,0
0.004114,0.424365,0.653197,0.091697,0.424385,0
0.015697,0.443878,0.840275,0.858863,0.444155,1
0.003186,0.424725,0.655546,0.085728,0.424737,0
0.002754,0.425027,0.647518,0.06853,0.425036,0
0.016706,0.437548,0.842679,0.850628,0.437867,1
0.004366,0.424641,0.650364,0.03705,0.424664,0
0.003457,0.425118,0.648155,0.049714,0.425133,0
0.014638,0.438483,0.825247,0.808966,0.438728,1
0.015196,0.441705,0.857386,0.916222,0.441967,1
0.003359,0.425281,0.643427,0.077381,0.425295,0
0.017292,0.442068,0.807904,0.77486,0.442406,1
0.016751,0.442449,0.833486,0.835534,0.442766,1
0.003169,0.424954,0.644412,0.049015,0.424966,0
0.016593,0.437185,0.818912,0.797616,0.4375,1
0.014868,0.440969,0.833769,0.824868,0.441219,1
0.016202,0.440059,0.843298,0.878542,0.440357,1
0.014312,0.443801,0.879541,0.95621,0.444032,1
0.01284,0.440854,0.847867,0.873226,0.441041,1
0.003465,0.424938,0.652117,0.069685,0.424952,0
0.014594,0.44458,0.858737,0.908196,0.44482,1
0.021651,0.444201,0.85108,0.891871,0.444728,1
0.018496,0.442549,0.817533,0.814062,0.442935,1
0.015706,0.439427,0.84606,0.847933,0.439707,1
0.002985,0.424516,0.655719,0.070043,0.424527,0
0.014462,0.438452,0.832618,0.8744,0.43869,1
0.003539,0.425062,0.647617,0.073447,0.425077,0
0.017191,0.440009,0.811446,0.828442,0.440345,1
0.018677,0.440559,0.841848,0.820439,0.440954,1
0.002723,0.42398,0.650287,0.058274,0.423989,0
0.003759,0.424809,0.63722,0.036476,0.424826,0
0.003707,0.424642,0.650729,0.057631,0.424658,0
0.003081,0.424852,0.6444,0.069697,0.424863,0
0.018476,0.434707,0.838045,0.887517,0.435099,1
0.003882,0.424252,0.649406,0.066706,0.424269,0
0.002773,0.424193,0.655996,0.069205,0.424202,0
0.017373,0.441689,0.859884,0.898664,0.44203,1
0.002642,0.424767,0.655134,0.088662,0.424775,0
0.016379,0.444237,0.820085,0.849016,0.444538,1
0.004233,0.425021,0.650271,0.078093,0.425042,0
0.013675,0.442215,0.830377,0.818966,0.442426,1
0.002943,0.424305,0.661922,0.118841,0.424315,0
0.002922,0.424534,0.64957,0.049042,0.424544,0
0.017202,0.44077,0.848528,0.855763,0.441106,1
0.002672,0.425528,0.638117,0.034388,0.425536,0
0.00395,0.424692,0.65355,0.063033,0.42471,0
0.013365,0.440836,0.854226,0.917606,0.441039,1
0.01531,0.441854,0.843895,0.826777,0.44212,1
0.003049,0.424399,0.650364,0.072337,0.42441,0
0.002357,0.424522,0.641615,0.052257,0.424528,0
0.003921,0.424813,0.638987,0.039261,0.424831,0
0.016264,0.437788,0.815218,0.791037,0.43809,1
0.00381,0.424513,0.656893,0.078771,0.42453,0
0.017857,0.438395,0.86435,0.925401,0.438759,1
0.015026,0.439708,0.823909,0.837852,0.439965,1
0.014209,0.440587,0.882678,0.955441,0.440816,1
0.004438,0.423453,0.642778,0.036372,0.423476,0
0.003698,0.424343,0.652805,0.075622,0.424359,0
0.003855,0.42457,0.668706,0.112174,0.424588,0
0.003252,0.425437,0.640052,0.055765,0.42545,0
0.015439,0.441289,0.850036,0.886788,0.441559,1
0.003,0.424764,0.658596,0.081022,0.424774,0
0.014751,0.439977,0.847016,0.8655,0.440224,1
0.002811,0.424249,0.652703,0.077068,0.424258,0
0.013706,0.439791,0.831918,0.837506,0.440005,1
0.003214,0.423555,0.631874,0.02592,0.423567,0
0.015505,0.441379,0.824313,0.85953,0.441651,1
0.017263,0.439955,0.815938,0.801029,0.440293,1
0.018857,0.44308,0.840685,0.860465,0.443481,1
0.016413,0.440909,0.848595,0.880174,0.441215,1
0.004517,0.424614,0.636405,0.043196,0.424638,0
0.003012,0.425382,0.639873,0.056669,0.425393,0
0.00324,0.424946,0.674228,0.11513,0.424958,0
0.01497,0.441098,0.825363,0.821272,0.441352,1
0.002856,0.424772,0.652662,0.076274,0.424782,0
0.013834,0.442488,0.825032,0.788805,0.442704,1
0.002955,0.425615,0.664148,0.100929,0.425625,0
0.002628,0.424416,0.641115,0.034659,0.424424,0
0.00341,0.424182,0.664223,0.091971,0.424196,0
0.003204,0.424882,0.648861,0.064564,0.424894,0
0.018129,0.441383,0.823717,0.875057,0.441756,1
0.00442,0.424174,0.655058,0.069284,0.424197,0
0.003606,0.424434,0.652968,0.078864,0.424449,0
0.014939,0.441793,0.855074,0.90356,0.442046,1
0.013314,0.441015,0.854421,0.855314,0.441216,1
0.00431,0.424902,0.643457,0.037835,0.424924,0
0.016912,0.439297,0.843495,0.842728,0.439622,1
0.002916,0.425057,0.634103,0.037739,0.425067,0
0.003182,0.424734,0.655058,0.061099,0.424746,0
0.003617,0.424904,0.650008,0.061141,0.42492,0
0.002723,0.425009,0.638658,0.044497,0.425017,0
0.016184,0.44122,0.82347,0.815993,0.441517,1
0.016827,0.442325,0.863528,0.864002,0.442645,1
0.003346,0.424879,0.644421,0.044749,0.424893,0
0.014383,0.443572,0.83163,0.838942,0.443805,1
0.003666,0.424992,0.653988,0.057532,0.425007,0
0.015156,0.440661,0.798893,0.794097,0.440922,1
0.013071,0.441725,0.838767,0.821571,0.441919,1
0.01558,0.440577,0.835461,0.879071,0.440853,1
0.015959,0.439696,0.843695,0.851166,0.439986,1
0.003193,0.42356,0.661824,0.055439,0.423572,0
0.003335,0.425036,0.638981,0.032012,0.425049,0
0.002979,0.424474,0.646274,0.082747,0.424485,0
0.003935,0.424956,0.644558,0.078299,0.424975,0
0.015755,0.439852,0.856631,0.863535,0.440134,1
0.014812,0.4428,0.80715,0.883125,0.443048,1
0.003264,0.425759,0.650247,0.069762,0.425771,0
0.004168,0.425005,0.655105,0.095825,0.425026,0
0.00374,0.424712,0.646104,0.047922,0.424729,0
0.014219,0.44039,0.857189,0.899585,0.44062,1
0.016766,0.444688,0.818418,0.813314,0.445004,1
0.003376,0.424689,0.65776,0.051044,0.424702,0
0.003495,0.424082,0.647522,0.040028,0.424097,0
0.003293,0.424895,0.657301,0.054359,0.424908,0
0.01627,0.440672,0.850413,0.879024,0.440972,1
0.003497,0.423466,0.644996,0.034827,0.42348,0
0.003303,0.425188,0.640515,0.041677,0.425201,0
0.014771,0.442085,0.841662,0.795233,0.442331,1
0.00332,0.424396,0.642469,0.038923,0.424409,0
0.014088,0.439772,0.851059,0.868199,0.439997,1
0.002917,0.424626,0.65249,0.067901,0.424636,0
0.002939,0.424271,0.640884,0.02921,0.424281,0
0.015473,0.44299,0.823624,0.834567,0.44326,1
0.01698,0.442729,0.840958,0.930014,0.443054,1
0.003528,0.424724,0.653041,0.045046,0.424739,0
0.003713,0.423919,0.656768,0.08422,0.423935,0
0.003133,0.425162,0.645364,0.038856,0.425174,0
0.004269,0.424294,0.652695,0.058175,0.424316,0
0.018687,0.445359,0.849646,0.865746,0.445751,1
0.001925,0.424658,0.652126,0.076867,0.424662,0
0.003025,0.42532,0.650283,0.065941,0.425331,0
0.014781,0.440066,0.858355,0.892133,0.440314,1
0.017458,0.443014,0.841199,0.875363,0.443358,1
0.004125,0.424404,0.65183,0.068222,0.424424,0
0.013892,0.444274,0.846539,0.871936,0.444491,1
0.016183,0.438736,0.84053,0.834852,0.439035,1
