mean,std,max,min,skewness,kurtosis,peak_to_peak,rms,pulse_rate,avg_systolic_amp,avg_diastolic_amp,reflection_index,augmentation_index,systolic_time,diastolic_time,Label
0.017548437,0.442435374,0.856031445,-0.955726166,-0.08698643,-1.397221168,1.811757611,0.442783252,78.94736842,0.840499975,-0.943530972,-1.122582986,2.122582986,0.5695,0.897,1
0.002765912,0.424531962,0.656328137,-0.64699267,-0.012234788,-1.493367208,1.303320807,0.424540972,108.6956522,0.639001756,-0.640558526,-1.002436254,2.002436254,0.799666667,1.129333333,0
0.003572236,0.424338494,0.643760628,-0.637933497,-0.01003738,-1.496588722,1.281694125,0.42435353,89.41877794,0.636031685,-0.624605047,-0.982034483,1.982034483,0.6535,1.207,0
0.003419367,0.424875997,0.651670061,-0.641305542,-0.011851018,-1.492654366,1.292975603,0.424889756,97.08737864,0.63612169,-0.63451075,-0.99746756,1.99746756,0.735333333,1.125,0
0.017073922,0.440935919,0.868355315,-0.915246432,-0.079820432,-1.423651163,1.783601747,0.441266363,87.20930233,0.829225881,-0.90315014,-1.089148518,2.089148518,0.495,0.744,1
0.014619302,0.442585112,0.835700556,-0.92466459,-0.056963725,-1.44827717,1.760365146,0.442826495,87.20930233,0.825845701,-0.90254239,-1.092870482,2.092870482,0.4925,0.8845,1
0.00343711,0.424237073,0.642715222,-0.660935255,-0.016434064,-1.4878555,1.303650477,0.424250997,97.45533297,0.632897469,-0.644960916,-1.019060667,2.019060667,0.735,1.007333333,0
0.012245544,0.442600741,0.864507658,-0.927327386,-0.067673629,-1.412938977,1.791835044,0.442770109,79.15567282,0.812663747,-0.896144384,-1.102724697,2.102724697,0.4185,0.6935,1
0.003303189,0.424486628,0.645936832,-0.649488122,-0.017957621,-1.494571023,1.295424954,0.42449948,105.3864169,0.593549389,-0.636034082,-1.07157735,2.07157735,0.583333333,0.900666667,0
0.013640069,0.442915981,0.818074232,-0.912306216,-0.076805963,-1.441477857,1.730380448,0.443125961,102.3890785,0.804399945,-0.867912973,-1.078957026,2.078957026,0.6595,0.785,1
0.00331191,0.424318543,0.644025351,-0.642915685,-0.016505983,-1.491893903,1.286941036,0.424331468,105.6338028,0.569639318,-0.6366884,-1.117704447,2.117704447,0.588666667,0.851666667,0
0.018220087,0.442279168,0.85641319,-0.916222435,-0.058701625,-1.424953548,1.772635625,0.442654305,70.62978222,0.83690863,-0.914863696,-1.093146448,2.093146448,0.53,0.7675,1
0.003940906,0.424066104,0.664305478,-0.636334052,-0.015570743,-1.494956256,1.30063953,0.424084415,89.55223881,0.648685717,-0.633336911,-0.97633861,1.97633861,0.7395,1.0915,0
0.003982228,0.425114671,0.681320914,-0.651295891,-0.014108553,-1.493533388,1.332616805,0.425133322,97.50812568,0.645761252,-0.643965268,-0.997218811,1.997218811,0.668,0.975333333,0
0.01672862,0.440214319,0.847284657,-0.926106174,-0.066314533,-1.42470991,1.773390831,0.440532057,103.1814273,0.820975917,-0.880358252,-1.072331397,2.072331397,0.6665,1.128,1
0.015844598,0.441130597,0.827117422,-0.918331833,-0.078655327,-1.431234937,1.745449255,0.441415059,78.2778865,0.823578302,-0.912498294,-1.107967866,2.107967866,0.4115,0.579,1
0.016573246,0.441338428,0.838298532,-0.942470131,-0.079788517,-1.42156971,1.780768663,0.4416495,90.49773756,0.801434646,-0.921233811,-1.14948089,2.14948089,0.828,1.0155,1
0.015564283,0.444479026,0.834206298,-0.942572369,-0.059308266,-1.437464355,1.776778667,0.444751449,71.77033493,0.824620695,-0.906016186,-1.098706583,2.098706583,0.5385,0.964,1
0.00249122,0.424799833,0.64022407,-0.650450345,-0.01216749,-1.493029005,1.290674415,0.424807138,97.50812568,0.631083884,-0.644128688,-1.020670476,2.020670476,0.665666667,0.969666667,0
0.015293011,0.443906514,0.835779191,-0.934012031,-0.07195415,-1.426419866,1.769791222,0.444169866,88.49557522,0.781079434,-0.904068171,-1.15745996,2.15745996,0.6215,1.007,1
0.002858388,0.424068606,0.640311298,-0.644540677,-0.01216746,-1.491973086,1.284851975,0.42407824,105.8823529,0.590641857,-0.642771368,-1.088259086,2.088259086,0.584666667,0.822,0
0.003478594,0.424349689,0.650932213,-0.63608405,-0.010235754,-1.498260747,1.287016263,0.424363947,97.13977334,0.633276629,-0.633570329,-1.000463777,2.000463777,0.664666667,1.122,0
0.003460293,0.424073541,0.63684022,-0.646014269,-0.014422023,-1.494137133,1.282854489,0.424087658,103.1814273,0.633759716,-0.639918121,-1.009717255,2.009717255,0.7375,1.1995,0
0.017827444,0.438535945,0.844613728,-0.941256449,-0.06251001,-1.439557875,1.785870177,0.438898158,91.39375476,0.826511367,-0.908619611,-1.099343151,2.099343151,0.7765,1.0025,1
0.003870753,0.424072084,0.654881854,-0.639315461,-0.012548051,-1.491625279,1.294197315,0.424089749,96.87836383,0.638111641,-0.636249396,-0.997081631,1.997081631,0.663333333,0.960333333,0
0.003009347,0.424037107,0.632625711,-0.657988568,-0.011301607,-1.493370857,1.290614279,0.424047785,79.57559682,0.629826142,-0.650682304,-1.033114157,2.033114157,0.5245,0.7185,0
0.003928405,0.424991888,0.650022411,-0.656377537,-0.009947339,-1.489115566,1.306399948,0.425010043,97.56097561,0.631720887,-0.644495315,-1.020221633,2.020221633,0.668,0.892,0
0.016970508,0.440748323,0.861563972,-0.938429409,-0.067403865,-1.422349389,1.799993381,0.441074917,103.7165082,0.805966013,-0.921421233,-1.143250731,2.143250731,0.7205,0.898,1
0.016664479,0.440589879,0.822588367,-0.945725702,-0.07620575,-1.430975086,1.768314069,0.440904918,78.32898172,0.787094708,-0.932783847,-1.185097342,2.185097342,0.8245,1.2255,1
0.003083833,0.424136133,0.644876842,-0.65620577,-0.013282311,-1.489335079,1.301082612,0.424147344,80.86253369,0.632353541,-0.648781527,-1.025979116,2.025979116,0.884,1.204,0
0.016569162,0.442329167,0.84394551,-0.952269876,-0.092093468,-1.43096249,1.796215386,0.442639389,100.8403361,0.814320858,-0.903273767,-1.109235701,2.109235701,0.6655,1.0125,1
0.01501082,0.441851299,0.838208627,-0.959216428,-0.058913106,-1.43661799,1.797425055,0.442106203,90.22556391,0.825518214,-0.908444807,-1.100453983,2.100453983,0.6685,1.0145,1
0.012893463,0.443292704,0.836948163,-0.915875689,-0.061745723,-1.44829717,1.752823852,0.443480172,117.8781925,0.713530615,-0.903085258,-1.265657337,2.265657337,0.738,0.855,1
0.003453322,0.424365388,0.667081505,-0.64224241,-0.011230087,-1.493985111,1.309323915,0.424379439,89.95502249,0.648093209,-0.632067216,-0.975272087,1.975272087,0.658,0.961,0
0.00323269,0.425048525,0.655530682,-0.643646607,-0.012402173,-1.492137121,1.299177289,0.425060818,108.5645356,0.634977969,-0.63549596,-1.000815762,2.000815762,0.795666667,1.181666667,0
0.012891904,0.441904764,0.824724964,-0.937276688,-0.061363403,-1.442950995,1.762001652,0.442092775,78.84362681,0.768907706,-0.910645839,-1.184336991,2.184336991,0.828,1.007,1
0.003438905,0.42354033,0.64271067,-0.655658501,-0.014492435,-1.49339503,1.298369171,0.423554291,80.91706001,0.63016785,-0.641039724,-1.017252345,2.017252345,0.879,1.519,0
0.00329076,0.424869976,0.641989231,-0.662346364,-0.012765166,-1.49364247,1.304335595,0.42488272,97.19222462,0.567056502,-0.646527459,-1.140146453,2.140146453,0.566,0.879333333,0
0.003184656,0.423941882,0.639756372,-0.656168031,-0.012956697,-1.491349933,1.295924403,0.423953843,97.45533297,0.628388239,-0.642034557,-1.021716381,2.021716381,0.667333333,0.943666667,0
0.015676178,0.441778922,0.850881369,-0.93004904,-0.084390159,-1.407766214,1.780930409,0.442056963,86.76789588,0.813010134,-0.912156981,-1.121950321,2.121950321,0.491,0.58,1
0.017426025,0.442322215,0.860566559,-0.913045275,-0.068652233,-1.445612503,1.773611834,0.442665346,77.87151201,0.847474792,-0.896437632,-1.05777498,2.05777498,0.488,0.8585,1
0.018816619,0.441378316,0.858687742,-0.952688983,-0.077838167,-1.431979681,1.811376725,0.441779224,83.33333333,0.805880666,-0.930461493,-1.15458967,2.15458967,0.8385,1.1375,1
0.003495158,0.424864131,0.655442475,-0.660403484,-0.013947411,-1.490762411,1.315845959,0.424878507,97.08737864,0.638924581,-0.647950951,-1.014127441,2.014127441,0.667,0.910333333,0
0.01971071,0.439864061,0.803206259,-0.895148676,-0.076437275,-1.44477748,1.698354935,0.440305467,77.7705768,0.799949694,-0.875415981,-1.094338791,2.094338791,0.531,0.6875,1
0.002884451,0.424808739,0.645097299,-0.660645818,-0.013597502,-1.49626518,1.305743117,0.424818532,102.915952,0.635591915,-0.639636918,-1.00636415,2.00636415,0.745,0.9575,0
0.002801052,0.424030218,0.654163425,-0.640857699,-0.015143219,-1.491112875,1.295021124,0.424039469,89.08685969,0.647203147,-0.633435989,-0.978728227,1.978728227,0.5215,0.8585,0
0.016569435,0.442796413,0.876630712,-0.965043299,-0.069064816,-1.431571588,1.841674011,0.443106319,78.32898172,0.849921833,-0.917359623,-1.079345872,2.079345872,0.413,1.013,1
0.01466083,0.444020653,0.834400314,-0.923693388,-0.070028657,-1.436891603,1.758093702,0.444262625,87.91208791,0.807475599,-0.899669277,-1.114175187,2.114175187,0.4905,0.7405,1
0.017677451,0.440494648,0.86061209,-0.926598736,-0.062552698,-1.42544697,1.787210826,0.440849212,108.0432173,0.696571588,-0.896443672,-1.286936889,2.286936889,0.729333333,1.059333333,1
0.013537742,0.44266141,0.818891264,-0.939591132,-0.069446174,-1.437620653,1.758482396,0.442868372,101.7811705,0.801875893,-0.930385096,-1.160260713,2.160260713,0.663,0.8525,1
0.019215974,0.44234863,0.846013707,-0.936411256,-0.078382863,-1.421634946,1.782424963,0.442765812,77.7705768,0.836960368,-0.901681199,-1.07732843,2.07732843,0.4175,0.846,1
0.003464906,0.424881983,0.652658149,-0.651638967,-0.015921011,-1.489197858,1.304297116,0.424896111,118.0327869,0.53673211,-0.641027329,-1.194315221,2.194315221,0.560333333,0.681333333,0
0.014904041,0.44314742,0.831514937,-0.913922821,-0.080084305,-1.445169389,1.745437758,0.443397977,93.24009324,0.761518617,-0.884451184,-1.16143081,2.16143081,0.7745,0.897,1
0.017115477,0.441541792,0.857333726,-0.938741646,-0.062811753,-1.427466227,1.796075372,0.441873391,89.08685969,0.815784815,-0.913579954,-1.119878597,2.119878597,0.4915,0.7965,1
0.015415154,0.444204428,0.816300667,-0.910658807,-0.084897723,-1.429269044,1.726959474,0.444471822,82.6446281,0.797494389,-0.89774305,-1.125704533,2.125704533,0.771,1.1815,1
0.003108488,0.425245464,0.638678184,-0.655551557,-0.009164506,-1.495931227,1.294229741,0.425256825,103.2702238,0.638191177,-0.636698137,-0.997660513,1.997660513,0.745,1.0675,0
0.004514883,0.424421902,0.64504388,-0.633284949,-0.017583631,-1.492304463,1.278328829,0.424445915,79.52286282,0.637071572,-0.62756007,-0.985069963,1.985069963,0.652,1.069,0
0.002340765,0.424537437,0.6373888,-0.652430494,-0.013915971,-1.492744357,1.289819294,0.42454389,97.03504043,0.539967855,-0.650005948,-1.203786377,2.203786377,0.561333333,0.895,0
0.003582557,0.425245248,0.642355171,-0.657782008,-0.015638067,-1.489848137,1.300137179,0.425260339,116.9590643,0.535423835,-0.644003749,-1.202792454,2.202792454,0.556333333,0.763,0
0.016821463,0.444090767,0.817015759,-0.965110621,-0.077852113,-1.414927341,1.78212638,0.444409239,94.68700684,0.546412915,-0.910968702,-1.667180034,2.667180034,0.801666667,1.161666667,1
0.002945288,0.424964409,0.647847969,-0.641380892,-0.012498634,-1.492678737,1.289228861,0.424974615,97.50812568,0.635161222,-0.63635595,-1.001880984,2.001880984,0.733333333,0.968666667,0
0.002651517,0.424350895,0.645197348,-0.636115846,-0.011712731,-1.492224688,1.281313194,0.424359179,78.43137255,0.62994432,-0.635782106,-1.009267145,2.009267145,0.322,0.723,0
0.012313039,0.445319765,0.845434075,-0.944372107,-0.087881555,-1.415417177,1.789806182,0.445489959,103.7463977,0.73376263,-0.919155122,-1.252660035,2.252660035,0.732666667,1.232333333,1
0.016791441,0.441747553,0.843529927,-0.957119632,-0.075094451,-1.413402872,1.800649559,0.442066571,62.89308176,0.824487919,-0.914716478,-1.109435877,2.109435877,0.532,0.858,1
0.014128935,0.442455457,0.865826173,-0.937964993,-0.073525009,-1.403474607,1.803791166,0.44268099,103.8961039,0.811298775,-0.917616269,-1.131046042,2.131046042,0.668,0.86,1
0.004234921,0.424699516,0.655719032,-0.650275866,-0.015262398,-1.493317673,1.305994898,0.42472063,97.50812568,0.64312735,-0.642103649,-0.998408246,1.998408246,0.665666667,0.952333333,0
0.00358892,0.424651361,0.65142437,-0.645843341,-0.012402856,-1.491849865,1.297267711,0.424666526,80.80808081,0.640382677,-0.636250619,-0.993547517,1.993547517,0.884,1.296,0
0.00293042,0.424309925,0.648553953,-0.651500777,-0.01358799,-1.49004822,1.30005473,0.424320044,72.37635706,0.635109145,-0.644825199,-1.015298243,2.015298243,0.6555,1.3045,0
0.020062416,0.442562214,0.86219689,-0.915384182,-0.082308454,-1.453992335,1.777581072,0.44301672,87.65522279,0.799415571,-0.906858836,-1.134402267,2.134402267,0.5735,0.8905,1
0.013411527,0.44298719,0.82677823,-0.936963041,-0.069535259,-1.42671067,1.763741271,0.443190161,87.01957941,0.814669752,-0.926685533,-1.137498392,2.137498392,0.4905,0.8905,1
0.017990151,0.440986484,0.853782298,-0.934870378,-0.076270403,-1.4404879,1.788652676,0.441353288,116.807268,0.715953807,-0.903787278,-1.262354177,2.262354177,0.731333333,0.995333333,1
0.015987931,0.439669873,0.81926409,-0.922425986,-0.06391516,-1.424935979,1.741690076,0.439960465,91.74311927,0.796457081,-0.913014277,-1.146344603,2.146344603,0.719,0.889,1
0.002955567,0.424976981,0.650491244,-0.650060945,-0.010636661,-1.491333787,1.300552189,0.424987259,97.19222462,0.528276888,-0.641746698,-1.214792305,2.214792305,0.558333333,0.894,0
0.01696354,0.43764357,0.862054229,-0.925375434,-0.060761898,-1.44910895,1.787429663,0.437972209,65.89785832,0.839972428,-0.924097056,-1.100151654,2.100151654,0.4835,0.6045,1
0.016905165,0.440563938,0.828383051,-0.949049288,-0.075554974,-1.402331473,1.777432339,0.440888158,87.59124088,0.811803417,-0.932437843,-1.14860054,2.14860054,0.494,0.5815,1
0.014807742,0.441026987,0.813334255,-0.976408859,-0.086799239,-1.431970327,1.789743114,0.441275506,77.07129094,0.778348425,-0.953614098,-1.225176369,2.225176369,0.7085,0.839,1
0.014995987,0.44134873,0.838224359,-0.920097509,-0.07782209,-1.422127958,1.758321868,0.441603421,77.92207792,0.829629205,-0.911700371,-1.098925116,2.098925116,0.716,0.9045,1
0.002660412,0.424077462,0.641220745,-0.647077361,-0.008434405,-1.491275386,1.288298106,0.424085807,118.1877873,0.54395304,-0.639689401,-1.176001151,2.176001151,0.561,0.807666667,0
0.003612774,0.424929875,0.645703369,-0.651401505,-0.013430657,-1.492530867,1.297104874,0.424945233,108.7613293,0.640466795,-0.644464404,-1.006241712,2.006241712,0.799333333,1.192333333,0
0.00303509,0.424433443,0.669940205,-0.646093333,-0.010564539,-1.493980508,1.316033538,0.424444295,108.3032491,0.646978186,-0.637816657,-0.985839508,1.985839508,0.802,0.904666667,0
0.019700437,0.437603496,0.838844506,-0.956093265,-0.05939234,-1.434519494,1.794937771,0.438046718,77.72020725,0.820720696,-0.930577382,-1.133853924,2.133853924,0.417,0.5845,1
0.003299972,0.424425843,0.646950254,-0.643585996,-0.009975658,-1.493426659,1.29053625,0.424438672,103.5375324,0.642112818,-0.63445474,-0.988073625,1.988073625,0.7435,1.206,0
0.011159569,0.440922983,0.825722834,-0.908057351,-0.068347389,-1.448764971,1.733780185,0.441064182,78.99934167,0.808853543,-0.904960231,-1.118818405,2.118818405,0.5045,0.585,1
0.002856923,0.424621193,0.644669672,-0.657053085,-0.010954641,-1.48964212,1.301722757,0.424630804,80.86253369,0.634550329,-0.638170291,-1.005704767,2.005704767,0.883,1.4385,0
0.00370621,0.424159481,0.636293293,-0.647837351,-0.012056031,-1.492007665,1.284130644,0.424175673,97.4025974,0.630696624,-0.635853865,-1.008177056,2.008177056,0.737333333,1.089,0
0.014526696,0.440180558,0.830493669,-0.930899993,-0.060204582,-1.436823612,1.761393662,0.440420196,71.13218731,0.764865829,-0.914996351,-1.196283473,2.196283473,0.4165,1.013,1
0.014993031,0.441496306,0.85242647,-0.910832293,-0.06198442,-1.45114381,1.763258763,0.441750811,118.4210526,0.715800289,-0.899679536,-1.256886244,2.256886244,0.730666667,1.021666667,1
0.013806531,0.441795322,0.836065018,-0.957454121,-0.050616909,-1.43761271,1.793519139,0.442011003,78.17589577,0.810063204,-0.926279454,-1.143465658,2.143465658,0.4885,0.8015,1
0.004034793,0.424663374,0.677576347,-0.641988638,-0.012944062,-1.491177092,1.319564985,0.424682541,97.50812568,0.652489945,-0.639459897,-0.98003027,1.98003027,0.666666667,1.026,0
0.00310285,0.424336636,0.644916236,-0.646184841,-0.015450903,-1.493614796,1.291101077,0.42434798,97.71986971,0.640986049,-0.640652137,-0.999479066,1.999479066,0.738333333,1.247666667,0
0.003140592,0.4240885,0.643830039,-0.635054243,-0.006965411,-1.493638606,1.278884282,0.424100129,78.32898172,0.635754575,-0.625501322,-0.983872309,1.983872309,0.327,0.6725,0
0.002645182,0.424521889,0.644542842,-0.670743655,-0.009568325,-1.493876006,1.315286497,0.42453013,97.13977334,0.634470766,-0.653241842,-1.029585407,2.029585407,0.734,0.941,0
0.016686544,0.442454701,0.835878219,-0.954269402,-0.059257879,-1.414958639,1.790147621,0.442769244,89.68609865,0.824196496,-0.939505261,-1.139904459,2.139904459,0.7595,1.1205,1
0.002837693,0.424557192,0.645291854,-0.645816868,-0.010629045,-1.492718781,1.291108722,0.424566676,78.125,0.633932839,-0.633094247,-0.998677158,1.998677158,0.3255,0.5445,0
0.004139209,0.424786483,0.663715949,-0.649269551,-0.007354479,-1.491538332,1.3129855,0.424806649,72.11538462,0.648528446,-0.647922257,-0.999065285,1.999065285,0.6565,1.084,0
0.01677032,0.440678675,0.877088679,-0.925607817,-0.077468424,-1.441373692,1.802696496,0.440997662,79.73421927,0.81197153,-0.915301134,-1.127257668,2.127257668,0.672,0.8545,1
0.002658021,0.424322103,0.642173205,-0.652325573,-0.015493193,-1.492005893,1.294498778,0.424330428,108.1730769,0.63479073,-0.638618133,-1.006029394,2.006029394,0.802666667,1.072333333,0
0.002613992,0.424645253,0.643063195,-0.648512719,-0.011019461,-1.491978597,1.291575914,0.424653298,81.02633356,0.633681304,-0.643866454,-1.016072984,2.016072984,0.885,1.5185,0
0.00272154,0.42487197,0.647279554,-0.668926475,-0.016924676,-1.490541485,1.316206029,0.424880687,97.2972973,0.631081599,-0.652751216,-1.034337267,2.034337267,0.735,1.032,0
0.015907051,0.442055173,0.804306308,-0.940128499,-0.081065087,-1.413791096,1.744434807,0.442341282,94.98680739,0.688900595,-0.900499762,-1.307154861,2.307154861,0.696333333,1.038666667,1
0.014490628,0.442110005,0.872644088,-0.913752167,-0.052403786,-1.434500291,1.786396255,0.442347415,86.89355539,0.83817927,-0.90950425,-1.085095137,2.085095137,0.569,1.014,1
0.00298253,0.425027259,0.643423821,-0.651873449,-0.011975489,-1.489269315,1.29529727,0.425037724,97.56097561,0.638671975,-0.636758785,-0.997004425,1.997004425,0.668,0.91,0
0.003435592,0.424371996,0.637498975,-0.647675468,-0.013900465,-1.491203488,1.285174443,0.424385903,103.1814273,0.634570967,-0.637355699,-1.00438837,2.00438837,0.7425,0.955,0
0.02203236,0.44161656,0.84546307,-0.951618517,-0.054497805,-1.457008319,1.797081587,0.442165819,108.3032491,0.677452152,-0.891166357,-1.3154676,2.3154676,0.727,0.904,1
0.018471537,0.441469917,0.866338456,-0.941701134,-0.056699591,-1.444539857,1.80803959,0.441856182,77.66990291,0.832650204,-0.929550515,-1.116375772,2.116375772,0.482,0.8965,1
0.015044845,0.440092783,0.84972659,-0.922700707,-0.05377047,-1.428597414,1.772427297,0.440349867,78.53403141,0.830562826,-0.875034695,-1.053544257,2.053544257,0.5695,1.118,1
0.016770293,0.442037842,0.870244756,-0.959859616,-0.085308236,-1.439555665,1.830104372,0.442355848,89.61911875,0.810886018,-0.940175964,-1.159442811,2.159442811,0.8295,1.242,1
0.003668684,0.424709609,0.640153918,-0.638367359,-0.011099831,-1.493690759,1.278521277,0.424725454,89.48545861,0.631875623,-0.63731853,-1.008613889,2.008613889,0.7365,1.0865,0
0.002509936,0.424804908,0.643145732,-0.654553984,-0.010732662,-1.488301654,1.297699716,0.424812323,78.48266841,0.637755676,-0.646513569,-1.013732364,2.013732364,0.4345,0.6795,0
0.015933993,0.438408888,0.843983629,-0.921394007,-0.077884402,-1.426696939,1.765377636,0.438698353,82.93020041,0.781134334,-0.882422447,-1.129667982,2.129667982,0.827,1.122,1
0.002832715,0.42442646,0.653480493,-0.6508579,-0.015215009,-1.492755494,1.304338393,0.424435913,97.61388286,0.627268329,-0.643902154,-1.026517878,2.026517878,0.666666667,0.978,0
0.003127921,0.423836119,0.663188561,-0.652298912,-0.012836302,-1.495245742,1.315487473,0.42384766,79.0513834,0.641652595,-0.639379308,-0.996457137,1.996457137,0.521,0.9605,0
0.015991076,0.444291129,0.824586882,-0.919068361,-0.082103148,-1.42381635,1.743655243,0.444578814,98.57612267,0.669306237,-0.907010679,-1.355150497,2.355150497,0.676333333,0.955,1
0.002825275,0.423857883,0.652455063,-0.654522737,-0.015246777,-1.491085748,1.3069778,0.423867299,97.4025974,0.641478733,-0.647136175,-1.008819376,2.008819376,0.668,1.067,0
0.003444146,0.424658976,0.648129177,-0.642159048,-0.008944784,-1.493252555,1.290288225,0.424672942,108.6956522,0.639582248,-0.637894494,-0.997361161,1.997361161,0.802,0.907333333,0
0.016579358,0.441077625,0.848305228,-0.94636901,-0.07182766,-1.424210863,1.794674238,0.44138911,72.11538462,0.827911176,-0.937539181,-1.132415177,2.132415177,0.567,0.7405,1
0.015509336,0.444065298,0.835549699,-0.948456748,-0.082854052,-1.429986953,1.784006447,0.444336054,87.8477306,0.810327754,-0.904465039,-1.116171864,2.116171864,0.62,0.835,1
0.003306107,0.424383302,0.641140905,-0.638950373,-0.015553332,-1.493660259,1.280091278,0.42439618,108.4337349,0.625915677,-0.632467067,-1.01046689,2.01046689,0.795333333,0.973,0
0.002821425,0.424943613,0.643972553,-0.646392615,-0.009139402,-1.491445158,1.290365168,0.42495298,105.6958309,0.541520974,-0.640840567,-1.18340858,2.18340858,0.562,0.962666667,0
0.003894283,0.424925725,0.681590701,-0.639026029,-0.012113249,-1.492376566,1.32061673,0.424943569,97.61388286,0.646915094,-0.636588033,-0.98403645,1.98403645,0.739,1.129,0
0.003470582,0.424459432,0.640606432,-0.651265889,-0.011169996,-1.494981215,1.291872321,0.424473621,78.74015748,0.63916623,-0.647987597,-1.013801366,2.013801366,0.648,1.0715,0
0.003202051,0.425004505,0.637299436,-0.656782818,-0.012254652,-1.49121166,1.294082254,0.425016567,108.3684527,0.633149328,-0.638722723,-1.008802655,2.008802655,0.798,1.036,0
0.016146675,0.440388303,0.845447883,-0.915486862,-0.078020677,-1.428729012,1.760934745,0.440684209,77.51937984,0.7875624,-0.90263339,-1.146110314,2.146110314,0.4025,0.6535,1
0.017429108,0.439210551,0.84759252,-0.893333695,-0.071423104,-1.422885483,1.740926215,0.439556233,70.79646018,0.832456031,-0.891921964,-1.071434323,2.071434323,0.4065,0.9015,1
0.012841868,0.441935049,0.829815604,-0.949199675,-0.091154383,-1.421745776,1.779015279,0.442121591,91.53318078,0.820384888,-0.936469512,-1.141500197,2.141500197,0.769,1.0185,1
0.004051422,0.424273705,0.641578751,-0.639451602,-0.014291084,-1.49197161,1.281030353,0.424293049,78.58546169,0.636289787,-0.629222621,-0.988893164,1.988893164,0.324,0.544,0
0.002822195,0.424721414,0.643711659,-0.646117549,-0.012384816,-1.489558294,1.289829208,0.42473079,80.75370121,0.639309647,-0.641640965,-1.003646617,2.003646617,0.7395,0.9605,0
0.003114723,0.424069729,0.640767311,-0.648955694,-0.013134947,-1.498017901,1.289723005,0.424081167,78.43137255,0.63376976,-0.641672237,-1.012469003,2.012469003,0.432,0.818,0
0.018179322,0.442307743,0.803929879,-0.877571174,-0.071406251,-1.478895154,1.681501053,0.44268118,90.77155825,0.780863963,-0.876131933,-1.122003286,2.122003286,0.7185,0.988,1
0.002479377,0.424577392,0.646147924,-0.657609482,-0.010482295,-1.492721546,1.303757406,0.424584631,117.7240026,0.551039503,-0.644297632,-1.169240369,2.169240369,0.562333333,0.804333333,0
0.01604338,0.438604297,0.846143764,-0.974764953,-0.060357143,-1.4460116,1.820908717,0.438897618,81.9112628,0.820063274,-0.910689628,-1.110511415,2.110511415,0.8245,1.223,1
0.017549799,0.440141098,0.854678331,-0.927116448,-0.062122595,-1.404173502,1.781794779,0.440490841,77.17041801,0.836604689,-0.926526907,-1.107484716,2.107484716,0.4885,0.893,1
0.014970324,0.440450203,0.83270986,-0.970854821,-0.079928709,-1.407488269,1.803564681,0.44070454,87.59124088,0.805694918,-0.881406456,-1.09397048,2.09397048,0.496,1.0125,1
0.003547156,0.425208361,0.648667856,-0.646068521,-0.013830791,-1.49142426,1.294736377,0.425223157,97.45533297,0.634615408,-0.641567503,-1.010954816,2.010954816,0.737,1.245333333,0
0.018764006,0.44236796,0.837588263,-0.932231089,-0.056820594,-1.443803899,1.769819352,0.44276574,71.17437722,0.829726658,-0.911292917,-1.098304975,2.098304975,0.5355,0.8415,1
0.016806175,0.446467383,0.865239523,-0.928313156,-0.066546393,-1.429017559,1.793552679,0.446783584,98.63013699,0.570369436,-0.905638339,-1.587810078,2.587810078,0.575666667,0.917333333,1
0.003174274,0.424962166,0.643230295,-0.654402671,-0.013535572,-1.489331714,1.297632966,0.424974021,79.57559682,0.641010627,-0.64920129,-1.012777734,2.012777734,0.6525,1.0825,0
0.003106147,0.424466005,0.657616397,-0.636118245,-0.01147386,-1.488839119,1.293734642,0.42447737,97.4025974,0.640172518,-0.628872912,-0.982349124,1.982349124,0.734,0.971333333,0
0.019111464,0.439677734,0.86338965,-0.930352218,-0.052759797,-1.457044357,1.793741868,0.440092897,78.58546169,0.81303084,-0.916270675,-1.126981449,2.126981449,0.492,0.7475,1
0.017882467,0.437934812,0.800475001,-0.930038703,-0.041417061,-1.468093832,1.730513704,0.438299763,101.5228426,0.787672836,-0.88758156,-1.126840383,2.126840383,0.6525,1.007,1
0.003270701,0.424883798,0.639017131,-0.643473002,-0.009123521,-1.491992723,1.282490133,0.424896387,89.28571429,0.637932487,-0.633319427,-0.992768733,1.992768733,0.5235,0.775,0
0.003166422,0.424201268,0.645811468,-0.647230174,-0.012430075,-1.491824445,1.293041642,0.424213086,90.09009009,0.636558425,-0.637305726,-1.00117397,2.00117397,0.746,1.307,0
0.003736038,0.424395624,0.65174221,-0.649182808,-0.012811903,-1.493885404,1.300925018,0.424412068,90.02250563,0.640280259,-0.6392728,-0.998426533,1.998426533,0.7385,0.8615,0
0.018344103,0.441443,0.826354393,-0.931894028,-0.066724458,-1.439701263,1.758248421,0.441823979,103.926097,0.539788757,-0.884421527,-1.638458593,2.638458593,0.857333333,1.165,1
0.003258665,0.424366111,0.651258352,-0.639854173,-0.010708681,-1.490149015,1.291112525,0.424378623,72.15874925,0.641565366,-0.639036463,-0.99605823,1.99605823,0.658,0.9855,0
0.002536717,0.424974696,0.659523065,-0.664352452,-0.015552975,-1.488869535,1.323875517,0.424982267,78.17589577,0.638644469,-0.650947181,-1.019263787,2.019263787,0.426,0.6785,0
0.015281503,0.444178165,0.827766812,-0.930740379,-0.075153997,-1.438854,1.758507191,0.444440959,70.42253521,0.80769349,-0.916846753,-1.135141937,2.135141937,0.4085,0.579,1
